"p","influenced"
"http://dbpedia.org/resource/Alan_M._Olson","http://rdf.freebase.com/ns/m.0h1bv0n"
"http://dbpedia.org/resource/Burton_Dreben","http://rdf.freebase.com/ns/m.0d4gzh"
"http://dbpedia.org/resource/Christian_Garve","http://rdf.freebase.com/ns/m.02ww014"
"http://dbpedia.org/resource/Frederick_T._Melges","http://rdf.freebase.com/ns/m.0cc55gs"
"http://dbpedia.org/resource/Georg_Friedrich_Meier","http://rdf.freebase.com/ns/m.09gf62y"
"http://dbpedia.org/resource/Ghulam_Bhik_Nairang","http://rdf.freebase.com/ns/m.026q5qq"
"http://dbpedia.org/resource/Henri_Bourassa","http://rdf.freebase.com/ns/m.01kp0x"
"http://dbpedia.org/resource/Hubert_Dreyfus","http://rdf.freebase.com/ns/m.03sy5d"
"http://dbpedia.org/resource/Ibn_Hazm","http://rdf.freebase.com/ns/m.053wp4"
"http://dbpedia.org/resource/Jalaluddin_Umri","http://rdf.freebase.com/ns/m.02x02c4"
"http://dbpedia.org/resource/Patricia_Hill_Collins","http://rdf.freebase.com/ns/m.06c_kn"
"http://dbpedia.org/resource/Philippe_Van_Parijs","http://rdf.freebase.com/ns/m.04ypx4"
"http://dbpedia.org/resource/R._M._Hare","http://rdf.freebase.com/ns/m.01kblf"
"http://dbpedia.org/resource/Sheldon_Wolin","http://rdf.freebase.com/ns/m.074z34"
"http://dbpedia.org/resource/Syed_Muhammad_Kaswar_Gardezi","http://rdf.freebase.com/ns/m.0s8xkqn"
"http://dbpedia.org/resource/Timo_Airaksinen","http://rdf.freebase.com/ns/m.0261nj8"
"http://dbpedia.org/resource/Walter_Benjamin","http://rdf.freebase.com/ns/m.01h2_6"
"http://dbpedia.org/resource/Zaki_al-Arsuzi","http://rdf.freebase.com/ns/m.056508"
"http://dbpedia.org/resource/Ahmad_ibn_Muhammad_al-Tha'labi","http://rdf.freebase.com/ns/m.026d29_"
"http://dbpedia.org/resource/Cesare_Cremonini_(philosopher)","http://rdf.freebase.com/ns/m.0285zb1"
"http://dbpedia.org/resource/Milan_Komar","http://rdf.freebase.com/ns/m.03hk0hn"
"http://dbpedia.org/resource/Simon_Glendinning","http://rdf.freebase.com/ns/m.0bx_jtr"
"http://dbpedia.org/resource/Ubaidullah_Sindhi","http://rdf.freebase.com/ns/m.0blnc0"
"http://dbpedia.org/resource/Bawa_Muhaiyaddeen","http://rdf.freebase.com/ns/m.05xd8gf"
"http://dbpedia.org/resource/James_M._Edie","http://rdf.freebase.com/ns/m.02ww0dj"
"http://dbpedia.org/resource/Muhammad_Husayn_Tabataba'i","http://rdf.freebase.com/ns/m.050hw4"
"http://dbpedia.org/resource/Ramiro_de_Maeztu","http://rdf.freebase.com/ns/m.02vxqz7"
"http://dbpedia.org/resource/B%C3%A9atrice_Longuenesse","http://rdf.freebase.com/ns/m.03bz4vb"
"http://dbpedia.org/resource/Michael_Selgelid","http://rdf.freebase.com/ns/m.0123rjmw"
"http://dbpedia.org/resource/Anita_Superson","http://rdf.freebase.com/ns/m.0wy_tnm"
"http://dbpedia.org/resource/Gary_Peller","http://rdf.freebase.com/ns/m.0131kgkv"
"http://dbpedia.org/resource/Karl_Albrecht_Schachtschneider","http://rdf.freebase.com/ns/m.09v8mq6"
"http://dbpedia.org/resource/Eoin_%C3%93_Broin","http://rdf.freebase.com/ns/m.02r7yrq"
"http://dbpedia.org/resource/Martin_H%C3%A4gglund","http://rdf.freebase.com/ns/m.0bwg5vy"
"http://dbpedia.org/resource/Tony_Fry","http://rdf.freebase.com/ns/m.0gg8bx1"
"http://dbpedia.org/resource/William_H._Poteat","http://rdf.freebase.com/ns/m.0_qfb65"
"http://dbpedia.org/resource/Bradley_Dowden","http://rdf.freebase.com/ns/m.012m5qrg"
"http://dbpedia.org/resource/Donald_Palmer","http://rdf.freebase.com/ns/m.05wm30x"
"http://dbpedia.org/resource/Enrique_Dussel","http://rdf.freebase.com/ns/m.05v_7l2"
"http://dbpedia.org/resource/Laz%C4%83r_%C8%98%C4%83ineanu","http://rdf.freebase.com/ns/m.07kfl73"
"http://dbpedia.org/resource/Naomi_Zack","http://rdf.freebase.com/ns/m.05whh23"
"http://dbpedia.org/resource/Predrag_Finci","http://rdf.freebase.com/ns/m.0y4y0vp"
"http://dbpedia.org/resource/Levi_Bryant","http://rdf.freebase.com/ns/m.0h53gjd"
"http://dbpedia.org/resource/David_Schmidtz","http://rdf.freebase.com/ns/m.06s6nb"
"http://dbpedia.org/resource/Ilgar_Ibrahimoglu","http://rdf.freebase.com/ns/m.0g56k2v"
"http://dbpedia.org/resource/Angelo_Codevilla","http://rdf.freebase.com/ns/m.05yc6jq"
"http://dbpedia.org/resource/Ibn_Battah","http://rdf.freebase.com/ns/m.0264wfk"
"http://dbpedia.org/resource/Rudolf_Eisler","http://rdf.freebase.com/ns/m.0km47s6"
"http://dbpedia.org/resource/Dawud_al-Zahiri","http://rdf.freebase.com/ns/m.0j648qw"
"http://dbpedia.org/resource/Paolo_Virno","http://rdf.freebase.com/ns/m.04jb0c0"
"http://dbpedia.org/resource/Ray_Brassier","http://rdf.freebase.com/ns/m.03hkn8t"
"http://dbpedia.org/resource/Steve_Awodey","http://rdf.freebase.com/ns/m.0bmdhxh"
"http://dbpedia.org/resource/Craig_Bartholomew","http://rdf.freebase.com/ns/m.09gh31z"
"http://dbpedia.org/resource/Dada_Maheshvarananda","http://rdf.freebase.com/ns/m.0j44w3j"
"http://dbpedia.org/resource/Mir_Tanha_Yousafi","http://rdf.freebase.com/ns/m.03c3_1h"
"http://dbpedia.org/resource/Muhammad_ibn_Khwand","http://rdf.freebase.com/ns/m.0kt4tj"
"http://dbpedia.org/resource/Albert_Caraco","http://rdf.freebase.com/ns/m.010qcqjh"
"http://dbpedia.org/resource/%C3%89mile_Lasbax","http://rdf.freebase.com/ns/m.0s8xqkq"
"http://dbpedia.org/resource/Abdul_Haq_Ansari","http://rdf.freebase.com/ns/m.0535tfw"
"http://dbpedia.org/resource/Caesar_E._Farah","http://rdf.freebase.com/ns/m.02749g3"
"http://dbpedia.org/resource/Joseph_Mar%C3%A9chal","http://rdf.freebase.com/ns/m.0d97mk"
"http://dbpedia.org/resource/Khoja_Akhmet_Yassawi","http://rdf.freebase.com/ns/m.08btcz"
"http://dbpedia.org/resource/Mattias_Kumm","http://rdf.freebase.com/ns/m.0h3ps3m"
"http://dbpedia.org/resource/Morris_Raphael_Cohen","http://rdf.freebase.com/ns/m.036b2v"
"http://dbpedia.org/resource/Peter_Wenz","http://rdf.freebase.com/ns/m.0264z2x"
"http://dbpedia.org/resource/Ann_Ferguson","http://rdf.freebase.com/ns/m.0ryw0bd"
"http://dbpedia.org/resource/Dan_Goldstick","http://rdf.freebase.com/ns/m.056cvn"
"http://dbpedia.org/resource/George_Hourani","http://rdf.freebase.com/ns/m.05wd3lc"
"http://dbpedia.org/resource/Nick_Land","http://rdf.freebase.com/ns/m.05zj9rr"
"http://dbpedia.org/resource/Patrick_J._Monahan","http://rdf.freebase.com/ns/m.05wv4c9"
"http://dbpedia.org/resource/Timothy_Morton","http://rdf.freebase.com/ns/m.0hn9sht"
"http://dbpedia.org/resource/Amina_Wadud","http://rdf.freebase.com/ns/m.05hgfh"
"http://dbpedia.org/resource/Cas_Wouters","http://rdf.freebase.com/ns/m.0c40gq_"
"http://dbpedia.org/resource/Hammam_ibn_Munabbih","http://rdf.freebase.com/ns/m.026d_p6"
"http://dbpedia.org/resource/Judith_Jarvis_Thomson","http://rdf.freebase.com/ns/m.06r376"
"http://dbpedia.org/resource/Ladislav_Hejd%C3%A1nek","http://rdf.freebase.com/ns/m.0gyxfc5"
"http://dbpedia.org/resource/Muhammad_al-Shaybani","http://rdf.freebase.com/ns/m.047rg67"
"http://dbpedia.org/resource/Robert_J._Marks_II","http://rdf.freebase.com/ns/m.03cgzd3"
"http://dbpedia.org/resource/%C3%89lie_Hal%C3%A9vy","http://rdf.freebase.com/ns/m.03_zz5"
"http://dbpedia.org/resource/%C3%89tienne_Souriau","http://rdf.freebase.com/ns/m.06zl5yn"
"http://dbpedia.org/resource/Dominic_of_Flanders","http://rdf.freebase.com/ns/m.0py14n9"
"http://dbpedia.org/resource/Juan_Nu%C3%B1o","http://rdf.freebase.com/ns/m.05f97fl"
"http://dbpedia.org/resource/Nathan_Salmon","http://rdf.freebase.com/ns/m.06l0tb"
"http://dbpedia.org/resource/Philip_Novak","http://rdf.freebase.com/ns/m.0glr2zd"
"http://dbpedia.org/resource/Sadat_Husaini","http://rdf.freebase.com/ns/m.05f60dn"
"http://dbpedia.org/resource/Abu_Hilal_al-Askari","http://rdf.freebase.com/ns/m.0kt2x_"
"http://dbpedia.org/resource/Ali_Akbar_Rashad","http://rdf.freebase.com/ns/m.0vptjqx"
"http://dbpedia.org/resource/Annette_Baier","http://rdf.freebase.com/ns/m.06f7tm"
"http://dbpedia.org/resource/Abdur_Rahman_(Islamic_scholar)","http://rdf.freebase.com/ns/m.064l3kr"
"http://dbpedia.org/resource/Aleksei_Losev","http://rdf.freebase.com/ns/m.081pm9"
"http://dbpedia.org/resource/Amina_Mama","http://rdf.freebase.com/ns/m.05xnyjq"
"http://dbpedia.org/resource/Helen_Longino","http://rdf.freebase.com/ns/m.0dh3jf"
"http://dbpedia.org/resource/Mirza_Mazhar_Jan-e-Janaan","http://rdf.freebase.com/ns/m.025w7l3"
"http://dbpedia.org/resource/%C3%81gnes_Heller","http://rdf.freebase.com/ns/m.06s96n"
"http://dbpedia.org/resource/Eric_T._Olson_(philosopher)","http://rdf.freebase.com/ns/m.05wm37t"
"http://dbpedia.org/resource/William_Frankena","http://rdf.freebase.com/ns/m.027d7xl"
"http://dbpedia.org/resource/Herbert_McCabe","http://rdf.freebase.com/ns/m.06vcfr"
"http://dbpedia.org/resource/Bishnois","http://rdf.freebase.com/ns/m.06lm5b"
"http://dbpedia.org/resource/David_Malet_Armstrong","http://rdf.freebase.com/ns/m.06mn3v"
"http://dbpedia.org/resource/Tan_Sitong","http://rdf.freebase.com/ns/m.06m89w"
"http://dbpedia.org/resource/Zhou_Dunyi","http://rdf.freebase.com/ns/m.06r6f2"
"http://dbpedia.org/resource/Antonio_Labriola","http://rdf.freebase.com/ns/m.07m56m"
"http://dbpedia.org/resource/Damon_Young","http://rdf.freebase.com/ns/m.047dn6b"
"http://dbpedia.org/resource/Fran%C3%A7ois_Laruelle","http://rdf.freebase.com/ns/m.0dxk7y"
"http://dbpedia.org/resource/Susan_Buck-Morss","http://rdf.freebase.com/ns/m.0fqq7rt"
"http://dbpedia.org/resource/Jos%C3%A9_Guilherme_Merquior","http://rdf.freebase.com/ns/m.07ngkz"
"http://dbpedia.org/resource/Fred_Evans_(philosopher)","http://rdf.freebase.com/ns/m.0jt1b4l"
"http://dbpedia.org/resource/Horace_Romano_Harr%C3%A9","http://rdf.freebase.com/ns/m.0d32tj"
"http://dbpedia.org/resource/Ibn_Abi_al-Izz","http://rdf.freebase.com/ns/m.0dchx2"
"http://dbpedia.org/resource/Jean-Fran%C3%A7ois_Matt%C3%A9i","http://rdf.freebase.com/ns/m.03d4j6m"
"http://dbpedia.org/resource/Muhammad_ibn_al-Habib","http://rdf.freebase.com/ns/m.0d60pg"
"http://dbpedia.org/resource/Frithjof_Bergmann","http://rdf.freebase.com/ns/m.0b0kb9"
"http://dbpedia.org/resource/James_Otteson","http://rdf.freebase.com/ns/m.0b2t9q"
"http://dbpedia.org/resource/Kenneth_Binmore","http://rdf.freebase.com/ns/m.09rhsl"
"http://dbpedia.org/resource/Brian_J._Mistler","http://rdf.freebase.com/ns/m.0267_dt"
"http://dbpedia.org/resource/Harald_Wohlrapp","http://rdf.freebase.com/ns/m.0gyshn6"
"http://dbpedia.org/resource/Yusuf_Islahi","http://rdf.freebase.com/ns/m.051xc05"
"http://dbpedia.org/resource/Douglas_Groothuis","http://rdf.freebase.com/ns/m.0gktc7"
"http://dbpedia.org/resource/Kasim_Muhammad_Taqi_al-Sahlani","http://rdf.freebase.com/ns/m.04lhcn7"
"http://dbpedia.org/resource/Walter_of_Bruges","http://rdf.freebase.com/ns/m.04yffp8"
"http://dbpedia.org/resource/Nina_Karin_Monsen","http://rdf.freebase.com/ns/m.05zl9qt"
"http://dbpedia.org/resource/Mahmoud_Mehrmohammadi","http://rdf.freebase.com/ns/m.01111jk4"
"http://dbpedia.org/resource/Mylan_Engel","http://rdf.freebase.com/ns/m.0264z2k"
"http://dbpedia.org/resource/Alison_Wylie","http://rdf.freebase.com/ns/m.026rj4_"
"http://dbpedia.org/resource/Desid%C3%A9rio_Murcho","http://rdf.freebase.com/ns/m.0gvr_sw"
"http://dbpedia.org/resource/Lucien_Jerphagnon","http://rdf.freebase.com/ns/m.012brk_6"
"http://dbpedia.org/resource/Robert_T._Craig","http://rdf.freebase.com/ns/m.0g5rzn4"
"http://dbpedia.org/resource/Tomonaga_Sanj%C5%ABr%C5%8D","http://rdf.freebase.com/ns/m.0t531gd"
"http://dbpedia.org/resource/Roger_Cribb","http://rdf.freebase.com/ns/m.03ctlq9"
"http://dbpedia.org/resource/Maurice_Natanson","http://rdf.freebase.com/ns/m.04623rd"
"http://dbpedia.org/resource/Margaret_Urban_Walker","http://rdf.freebase.com/ns/m.05w1gw9"
"http://dbpedia.org/resource/Syed_Faiz-ul_Hassan_Shah","http://rdf.freebase.com/ns/m.03cz4qf"
"http://dbpedia.org/resource/Hans_Lipps","http://rdf.freebase.com/ns/m.09g73d_"
"http://dbpedia.org/resource/Robert_A._Vitas","http://rdf.freebase.com/ns/m.0c4gzwr"
"http://dbpedia.org/resource/Deirdre_Wilson","http://rdf.freebase.com/ns/m.05xpj35"
"http://dbpedia.org/resource/Giles_Hooper","http://rdf.freebase.com/ns/m.0bh7jm2"
"http://dbpedia.org/resource/%C3%89tienne_Klein","http://rdf.freebase.com/ns/m.05xxq11"
"http://dbpedia.org/resource/Marcia_Baron","http://rdf.freebase.com/ns/m.0c36kft"
"http://dbpedia.org/resource/Anna-Teresa_Tymieniecka","http://rdf.freebase.com/ns/m.05xnqp8"
"http://dbpedia.org/resource/Ken_Gemes","http://rdf.freebase.com/ns/m.0gy0cqr"
"http://dbpedia.org/resource/Muhammad_Akbar","http://rdf.freebase.com/ns/m.0wyrcrd"
"http://dbpedia.org/resource/Jenann_Ismael","http://rdf.freebase.com/ns/m.0wxn_zy"
"http://dbpedia.org/resource/Arthur_Danto","http://rdf.freebase.com/ns/m.041yx0"
"http://dbpedia.org/resource/Mostafa_Malekian","http://rdf.freebase.com/ns/m.07r1_t"
"http://dbpedia.org/resource/Wilfred_Talbot_Smith","http://rdf.freebase.com/ns/m.0yp4lq7"
"http://dbpedia.org/resource/Fat%E1%B8%A5_al-Din_Ibn_Sayyid_al-N%C4%81s","http://rdf.freebase.com/ns/m.0yt0zx7"
"http://dbpedia.org/resource/Andrew_Brook","http://rdf.freebase.com/ns/m.05xhj_z"
"http://dbpedia.org/resource/Hent_de_Vries","http://rdf.freebase.com/ns/m.05ynx9g"
"http://dbpedia.org/resource/Penelope_Deutscher","http://rdf.freebase.com/ns/m.05w78j5"
"http://dbpedia.org/resource/Iain_Thomson","http://rdf.freebase.com/ns/m.0zmzh9s"
"http://dbpedia.org/resource/Anna_G._J%C3%B3nasd%C3%B3ttir","http://rdf.freebase.com/ns/m.0k2b7ky"
"http://dbpedia.org/resource/Alia_Al-Saji","http://rdf.freebase.com/ns/m.0_1m8y8"
"http://dbpedia.org/resource/Ann_Garry","http://rdf.freebase.com/ns/m.0yw_4qm"
"http://dbpedia.org/resource/Constantine_Sandis","http://rdf.freebase.com/ns/m.0_1kcxh"
"http://dbpedia.org/resource/Fran%C3%A7oise_Dastur","http://rdf.freebase.com/ns/m.0c38599"
"http://dbpedia.org/resource/Graeme_Nicholson","http://rdf.freebase.com/ns/m.05xhd76"
"http://dbpedia.org/resource/Joan_Callahan","http://rdf.freebase.com/ns/m.0zn109m"
"http://dbpedia.org/resource/M.M._Sharif","http://rdf.freebase.com/ns/m.0zmznzd"
"http://dbpedia.org/resource/Mary_Kate_McGowan","http://rdf.freebase.com/ns/m.0_1jh03"
"http://dbpedia.org/resource/Pir_Hadi_Abdul_Mannan","http://rdf.freebase.com/ns/m.0zdnmxm"
"http://dbpedia.org/resource/Rae_Helen_Langton","http://rdf.freebase.com/ns/m.0c3bnyz"
"http://dbpedia.org/resource/Robert_Vrbnjak","http://rdf.freebase.com/ns/m.0z8bh5s"
"http://dbpedia.org/resource/Serge_Tisseron","http://rdf.freebase.com/ns/m.0ynx2h2"
"http://dbpedia.org/resource/Susanne_Sreedhar","http://rdf.freebase.com/ns/m.0zrn_47"
"http://dbpedia.org/resource/Teresa_Blankmeyer_Burke","http://rdf.freebase.com/ns/m.0yt30qt"
"http://dbpedia.org/resource/Simon_Lumsden","http://rdf.freebase.com/ns/m.012ngf0s"
"http://dbpedia.org/resource/Vanessa_Lemm","http://rdf.freebase.com/ns/m.012ngx7c"
"http://dbpedia.org/resource/Ian_Rumfitt","http://rdf.freebase.com/ns/m.0bmf7k_"
"http://dbpedia.org/resource/Maria_Baghramian","http://rdf.freebase.com/ns/m.0n_h__2"
"http://dbpedia.org/resource/Alice_Crary","http://rdf.freebase.com/ns/m.0jt3v93"
"http://dbpedia.org/resource/Norman_P._Barry","http://rdf.freebase.com/ns/m.05xhs_y"
"http://dbpedia.org/resource/Peter_W._Schramm","http://rdf.freebase.com/ns/m.0g9zgwk"
"http://dbpedia.org/resource/Juan_Jos%C3%A9_Sebreli","http://rdf.freebase.com/ns/m.0wdwj0k"
"http://dbpedia.org/resource/Holly_Martin_Smith","http://rdf.freebase.com/ns/m.010fjkd9"
"http://dbpedia.org/resource/Jessica_Wilson","http://rdf.freebase.com/ns/m.0105tgl2"
"http://dbpedia.org/resource/Rabey_Hasani_Nadvi","http://rdf.freebase.com/ns/m.0jkyxqn"
