no,fb1,fb2,name_x,phil_x,writ_x,name_y,phil_y,writ_y
6778,/m/01xgc_,/m/03ylqbx,France Prešeren,,,Josipina Turnograjska,,1.0
6779,/m/09j84,/m/03ftsv,Émile Durkheim,1.0,,Maurice Halbwachs,1.0,1.0
6780,/m/04xnh,/m/01h2_6,Max Horkheimer,1.0,,Walter Benjamin,1.0,1.0
6781,/m/0b78hw,/m/05yb72k,Noam Chomsky,1.0,1.0,,,
6782,/m/0b78hw,/m/0969fd,Noam Chomsky,1.0,1.0,Edward Said,,1.0
6783,/m/085b_,/m/0424j5,Willard Van Orman Quine,1.0,,Hao Wang,1.0,
6784,/m/0gmpgf,/m/027svms,,,,,,
6785,/m/02fkrw,/m/03cg78w,Clive Granger,,,,,
6786,/m/01l7qw,/m/03cr9hr,Billy Connolly,,,,,
6787,/m/01kbt7,/m/09k75js,,,,,,
6788,/m/01dcwz,/m/01kblf,Henry Sidgwick,1.0,,R. M. Hare,1.0,
6789,/m/01vdrw,/m/03qg2l,Joyce Carol Oates,,1.0,Jonathan Safran Foer,,1.0
6790,/m/018dm4,/m/026b_z3,Cesare Lombroso,,,,,
6791,/m/02bh_g,/m/0tkf33q,Maurice Ewing,,,,,
6792,/m/04144_f,/m/02psxm9,Panait Cerna,,,,,
6793,/m/04mfv7,/m/03hd6x,Abu'l-Barakāt al-Baghdādī,1.0,,Albert of Saxony,1.0,
6794,/m/0b6fvyj,/m/04r80x,,,,,,
6795,/m/0lksf8h,/m/03k5p9,,,,,,
6796,/m/041_y,/m/03qg2l,J. D. Salinger,,1.0,Jonathan Safran Foer,,1.0
6797,/m/024kq1,/m/01h2_6,Carl Schmitt,1.0,,Walter Benjamin,1.0,1.0
6798,/m/03yfwn,/m/01kblf,Gilbert Ryle,1.0,,R. M. Hare,1.0,
6799,/m/0b_zlg1,/m/0dgp96s,,,,,,
6800,/m/0nk7l,/m/0969fd,Frantz Fanon,1.0,1.0,Edward Said,,1.0
6801,/m/0nk7l,/m/02r_h12,Frantz Fanon,1.0,1.0,,,
6802,/m/084kxv,/m/01zwg6,Lazarus Fuchs,,,Camille Jordan,,
6803,/m/06mp69,/m/09v7wpw,Castro Alves,,,,,
6804,/m/03_39d,/m/04blcm,Ed Roth,,,,,
6805,/m/04q0wr,/m/06w98c0,Steven D. Levitt,,1.0,,,
6806,/m/0446h1,/m/05y55rn,Barbara Guest,,1.0,,,
6807,/m/09gjbtn,/m/03hbyd,,,,,,
6808,/m/04zs6,/m/06yp6q,,,,,,
6809,/m/01t57w,/m/01h2_6,György Lukács,1.0,,Walter Benjamin,1.0,1.0
6810,/m/01djtd,/m/06d86z,L. S. Lowry,,,,,
6811,/m/06vt90,/m/04r80x,Michał Kalecki,,,,,
6812,/m/0cn_mw5,/m/02mz_6,,,,Stephen Chow,,
6813,/m/07k8bc,/m/0g9swmy,Gianni Vattimo,1.0,,,,
6814,/m/0fr06p,/m/078pst,,,,,,
6815,/m/0lgrs,/m/04r80x,John Kenneth Galbraith,,1.0,,,
6816,/m/03cm66p,/m/03cmt6k,Austin Tappan Wright,,1.0,Mark Saxton,,1.0
6817,/m/06h2k9,/m/05vvkk6,Francis A. Sullivan,,,,,
6818,/m/067xkk,/m/04x9n7,Géza Róheim,,,Norman O. Brown,,
6819,/m/01vq78,/m/038flx,James Merrill,,1.0,Mona Van Duyn,,1.0
6820,/m/07kg5qv,/m/047cchw,Maija Grotell,,,,,
6821,/m/04krnz,/m/03x_xc,Srečko Kosovel,,,Boris Pahor,,1.0
6822,/m/018wj9,/m/05xvc__,George Santayana,1.0,1.0,John Lachs,,
6823,/m/0k8wj,/m/090_f9,Luís de Camões,,,Bento Teixeira,,1.0
6824,/m/03j2rq7,/m/02kclg,Peter Richardson,,,Caroline Aherne,,
6825,/m/0x2c976,/m/03rn1x,,,,William Hallowes Miller,,
6826,/m/0351yk,/m/0fq36vn,Alain Badiou,1.0,,,,
6827,/m/0h068v,/m/0h1pwy,Bernard Stiegler,1.0,,Daniel Ross,1.0,
6828,/m/02vp35p,/m/0dw7y4,Dieter Henrich,1.0,,,,
6829,/m/01flb2,/m/03j_24,,,,,,
6830,/m/03x9kr,/m/05fxjw,,,,,,
6831,/m/031954,/m/09f2t6,José Ortega y Gasset,1.0,,José Gaos,1.0,
6832,/m/01dvtx,/m/08kbhg,Leo Strauss,1.0,1.0,Thomas Pangle,1.0,
6833,/m/01dvtx,/m/08qgmy,Leo Strauss,1.0,1.0,,,
6834,/m/0cpvcd,/m/03j_24,Ludwig von Mises,1.0,,,,
6835,/m/02dwsd,/m/0bq01z,Robinson Jeffers,,,,,
6836,/m/063xy9,/m/0b49cd,W. D. Ross,1.0,,Tara Smith,1.0,
6837,/m/01r356,/m/0261cjt,Charles Taylor,1.0,,,,
6838,/m/032hw6,/m/054tcg,Cornelius Castoriadis,1.0,,Chris Pallis,,
6839,/m/05b4ync,/m/05wl0hw,Scipio Slataper,,,Claudio Magris,,1.0
6840,/m/0122lq,/m/080hcft,Robert Mundell,,,,,
6841,/m/02pzvkw,/m/07jxwp,,,,,,
6842,/m/02q76wn,/m/02q1fk_,Nobutsuna Sasaki,,,Kinoshita Rigen,,
6843,/m/0bbzq9w,/m/02qxpd9,,,,Józef Gosławski,,
6844,/m/05tm6j,/m/02sgkx,Xavier Zubiri,1.0,,Ignacio Ellacuría,,
6845,/m/03m3z_,/m/03m3nw,,,,,,
6846,/m/04v4w7,/m/034p27,,,,,,
6847,/m/0hhsfb1,/m/093_xp,,,,Al-Khatib Al-Baghdadi,,
6848,/m/0270dn6,/m/03_p7t,,,,Claude Joseph Vernet,,
6849,/m/099h05,/m/099h29,Milton A. Rothman,,,,,
6850,/m/0bchk9,/m/08179z,,,,,,
6851,/m/026gfff,/m/026gf3t,Robert Gover,,1.0,Christopher Klim,,
6852,/m/0gvrsx3,/m/05xjbr,,,,David Landes,,
6853,/m/030djp,/m/026rdyt,Ilya Repin,,,,,
6854,/m/01rdy6,/m/04c5b4,Aryabhata,,,,,
6855,/m/01tmnx,/m/04l7rv,Lewis Mumford,1.0,1.0,,,
6856,/m/02jlb7,/m/07prxq,David Wechsler,,,,,
6857,/m/038bz4,/m/0dqj5f,,,,Henry Moore,,
6858,/m/05n3r4,/m/0g4mpk,,,,,,
6859,/m/0414rk7,/m/051xsxm,Vitomil Zupan,,1.0,,,
6860,/m/02dk96,/m/0cchgz,,,,,,
6861,/m/0411vqn,/m/04214gj,Carlos Oquendo de Amat,,1.0,,,
6862,/m/04j6xh,/m/02qltkl,David Stove,1.0,,James Franklin,1.0,
6863,/m/02py9wq,/m/03v8x_,Margo Glantz,,1.0,Charles Tomlinson,,
6864,/m/051rjt,/m/02qxpd9,Xawery Dunikowski,,,Józef Gosławski,,
6865,/m/070mww,/m/03m74b,Antoni Lange,1.0,1.0,Antoni Słonimski,,1.0
6866,/m/06ry3r,/m/06lnzl,Hanibal Lucić,,1.0,Ljudevit Gaj,,1.0
6867,/m/0jkx7d1,/m/0b5d0q,,,,,,
6868,/m/09k4ghf,/m/03_p7t,,,,Claude Joseph Vernet,,
6869,/m/014v5b,/m/02rr84q,Shirley Jackson,,1.0,Vanna Bonta,,1.0
6870,/m/03108k,/m/0h1fpkg,Bat Ye'or,,1.0,,,
6871,/m/06q7qc,/m/043m1pk,Tomás Carrasquilla,,1.0,Fernando González,,
6872,/m/02dv9z,/m/063y8bj,Vladimir Bartol,,1.0,Dušan Jelinčič,,1.0
6873,/m/01mxdv,/m/03xq8d,Muhammad al-Bukhari,,,Muslim ibn al-Hajjaj,,
6874,/m/09y7_7,/m/08yp4y,Alfred Cort Haddon,,,,,
6875,/m/0w1ftyn,/m/0bqy76,,,,,,
6876,/m/06ph4m,/m/03lqxw,,,,,,
6877,/m/026x60p,/m/0b6jcfx,Ion Negoițescu,,1.0,,,
6878,/m/05w7mx4,/m/07v513,,,,,,
6879,/m/02rdd3d,/m/0vpy578,,,,,,
6880,/m/02rdd3d,/m/0vpwh6m,,,,Thomas Baumgartner,,1.0
6881,/m/05xpd__,/m/05xjbr,,,,David Landes,,
6882,/m/01_3yf,/m/0cczvk,Clive Cussler,,,,,
6883,/m/01p34g,/m/0b49cd,Leonard Peikoff,1.0,1.0,Tara Smith,1.0,
6884,/m/01hf00,/m/02qxpd9,Stanisław Szukalski,,,Józef Gosławski,,
6885,/m/04gh65v,/m/047nrwy,,,,,,
6886,/m/01k94t,/m/0byc9d,P. F. Strawson,1.0,,Keith Donnellan,1.0,
6887,/m/04gqsxw,/m/05wl0hw,Fulvio Tomizza,,1.0,Claudio Magris,,1.0
6888,/m/04144_f,/m/03cz70b,Panait Cerna,,,Alexandru Toma,,
6889,/m/05b00_,/m/03x2ms,Ahmad Nadeem Qasmi,,1.0,,,
6890,/m/046bnx,/m/07knb9,Ibn Tufail,1.0,1.0,,,
6891,/m/04wjzx,/m/0ksbd5,John Bauer,,,,,
6892,/m/01028hb2,/m/0c1dy3,,,,,,
6893,/m/05vq7cl,/m/0fc5pr,,,,Mark Schorer,,1.0
6894,/m/024kq1,/m/02xrbf,Carl Schmitt,1.0,,Chantal Mouffe,,
6895,/m/03b8w8,/m/02z_20,Charles Scott Sherrington,,,Ragnar Granit,,
6896,/m/04hbsm,/m/06w5nt4,,,,,,
6897,/m/03yfwn,/m/0c04ph,Gilbert Ryle,1.0,,Ullin Place,1.0,
6898,/m/03yfwn,/m/03cz77x,Gilbert Ryle,1.0,,,,
6899,/m/0cmgv3,/m/0d7hyh,,,,Hyman Minsky,,
6900,/m/02m_dh,/m/04935l,Kazi Nazrul Islam,1.0,1.0,,,
6901,/m/01ttgn,/m/057xgg,Meister Eckhart,1.0,,Gustav Landauer,,
6902,/m/01ttgn,/m/0663qj,Meister Eckhart,1.0,,,,
6903,/m/0h55kdw,/m/0dw7y4,,,,,,
6904,/m/01lc06,/m/08r5qp,,,,Kenny Scharf,,
6905,/m/01nyqc,/m/04mfvz,Al-Kindi,1.0,,,,
6906,/m/024knz,/m/0dn1pw,Adamantios Korais,1.0,1.0,,,
6907,/m/037wpc,/m/09gb828,,,,,,
6908,/m/03flbd,/m/07f8sn,Bettina von Arnim,,1.0,Johanna Kinkel,,1.0
6909,/m/03c6ht,/m/02_nby,Nikolai Leskov,,1.0,Mikhail Zoshchenko,,1.0
6910,/m/02rwt05,/m/05w0lmy,C. V. Raman Pillai,,1.0,,,
6911,/m/03kk6x,/m/05xjt1s,Jacques Ellul,1.0,,,,
6912,/m/049_lx,/m/0dh3jf,Peter Achinstein,1.0,,Helen Longino,1.0,
6913,/m/05sb8b,/m/0g9wtbb,Edmund Phelps,,,,,
6914,/m/05bfc2,/m/03x2ms,Wazir Agha,,1.0,,,
6915,/m/05w44s2,/m/0b70sv,Arthur Prior,1.0,,,,
6916,/m/09396h,/m/02rq2xr,Liviu Rebreanu,,1.0,Alexandru Hrisoverghi,,
6917,/m/0gl0cst,/m/0b3791,,,,,,
6918,/m/02y5yw,/m/03d2k42,Philipp Mainländer,1.0,,,,
6919,/m/0swm219,/m/093_xp,,,,Al-Khatib Al-Baghdadi,,
6920,/m/012prf,/m/09g877,Al-Ghazali,1.0,,Abu Bakr ibn al-Arabi,,
6921,/m/03d8f_,/m/03q2wq,Simon Vouet,,,,,
6922,/m/09v7wpw,/m/06km3y,,,,Rui Barbosa,,1.0
6923,/m/09v7wpw,/m/05m3t7,,,,Joaquim Nabuco,,1.0
6924,/m/0dpx0c,/m/09ypp7,Nikolay Lossky,1.0,,Vladimir Lossky,1.0,
6925,/m/0hr2qxk,/m/06lhmg,,,,,,
6926,/m/093130,/m/057gln,Ion Heliade Rădulescu,1.0,1.0,Alexandru Macedonski,,1.0
6927,/m/0c_0lk,/m/09qwv6,,,,Alexandru Dimitrie Xenopol,1.0,1.0
6928,/m/02x568l,/m/080hcft,Guillermo Calvo,,,,,
6929,/m/06482f,/m/05jdgh,,,,,,
6930,/m/04z4d4,/m/03pytb,William Merritt Chase,,,George Bellows,,
6931,/m/02bb9q,/m/03p4kf,Hans Jonas,1.0,,,,
6932,/m/01f99_,/m/05gmrz,Arnold Sommerfeld,,,Léon Brillouin,,
6933,/m/05m3yq,/m/02rr84q,Giovanni Pascoli,,,Vanna Bonta,,1.0
6934,/m/05m3yq,/m/02vx2lc,Giovanni Pascoli,,,Luigi Ugolini,,1.0
6935,/m/01vc3g,/m/09_42g,Machado de Assis,,1.0,,,
6936,/m/01vc3g,/m/05m3t7,Machado de Assis,,1.0,Joaquim Nabuco,,1.0
6937,/m/039tcg,/m/05yj796,Marcel Mauss,,,,,
6938,/m/0340q6,/m/02pstm_,,,,,,
6939,/m/01hk6q,/m/0gkwn1,Franz Rosenzweig,1.0,,Nahum Norbert Glatzer,1.0,1.0
6940,/m/01b97s,/m/04b2l_,George Akerlof,,,Robert J. Shiller,,
6941,/m/06vt90,/m/0d7hyh,Michał Kalecki,,,Hyman Minsky,,
6942,/m/05sfjl,/m/04r426,Hans Hofmann,,,Larry Rivers,,
6943,/m/080jyd1,/m/02vn3fx,Prežihov Voranc,,1.0,Miško Kranjec,,1.0
6944,/m/02x6r1z,/m/057gln,Pantazi Ghica,,1.0,Alexandru Macedonski,,1.0
6945,/m/015l51,/m/03v8x_,Octavio Paz,,1.0,Charles Tomlinson,,
6946,/m/0slqn,/m/057xgg,Max Stirner,1.0,,Gustav Landauer,,
6947,/m/0125l08q,/m/04r426,,,,Larry Rivers,,
6948,/m/0125l08q,/m/03q7hh4,,,,Robert Motherwell,,
6949,/m/048ljp,/m/0428gb,Ivar Jacobson,,,,,
6950,/m/04g04lw,/m/03x_xc,France Bevk,,1.0,Boris Pahor,,1.0
6951,/m/0d0sy2,/m/0414v3b,Oton Župančič,,,,,
6952,/m/0524xb,/m/06n8h1,Paul Otlet,,,Andries van Dam,,
6953,/m/052c64,/m/09ghkn,Robert S. Barton,,,Alan Ashton,,
6954,/m/0wqxy66,/m/0bff99,Mihai Ralea,1.0,1.0,,,
6955,/m/012hf4vr,/m/02qn0qt,,,,Abu Mansur Al-Baghdadi,,
6956,/m/07kg5qv,/m/0g6f_v,Maija Grotell,,,,,
6957,/m/02xzx2,/m/0_8rc5v,Charlotte Moore Sitterly,,,,,
6958,/m/02x134,/m/031gm,,,,August Kekulé,,
6959,/m/07x8w8,/m/07s6sv,Pothana,,,,,
6960,/m/0bwpg,/m/01jv4,Alfred North Whitehead,1.0,,B. F. Skinner,1.0,
6961,/m/01btgd,/m/0wjz,Baron d'Holbach,1.0,,Adam Weishaupt,1.0,
6962,/m/0c1fs,/m/0124t,D. H. Lawrence,,1.0,Anaïs Nin,,1.0
6963,/m/034ms,/m/0w2w,George Berkeley,1.0,,A.J. Ayer,1.0,
6964,/m/0bwx3,/m/01jv4,Henry David Thoreau,1.0,1.0,B. F. Skinner,1.0,
6965,/m/04hcw,/m/0n00,Ludwig Wittgenstein,1.0,,Alan Turing,1.0,
6966,/m/01wb5bx,/m/0k6j,Percy Bysshe Shelley,,1.0,,,
6967,/m/0g20_8,/m/0tfw,,,,Antoine Lavoisier,,
6968,/m/04jdxd,/m/03m5qqz,Stilpo,1.0,,Nicarete of Megara,1.0,
6969,/m/028xw4,/m/0c45hqj,Ben Shahn,,,,,
6970,/m/028xw4,/m/0kc6,Ben Shahn,,,Andy Warhol,,
6971,/m/0351yk,/m/04csjws,Alain Badiou,1.0,,,,
6972,/m/0149h0,/m/0lrh,Arthur Rimbaud,,1.0,Allen Ginsberg,,1.0
6973,/m/04qh7m,/m/012_r,Charles Spearman,,,,,
6974,/m/02vqn7,/m/0tfw,Guillaume-François Rouelle,,,Antoine Lavoisier,,
6975,/m/0djywgn,/m/055tdn,Rowan Atkinson,,,,,
6976,/m/04x1xl,/m/012gr,,,,,,
6977,/m/0jvxp,/m/0lrh,,,,Allen Ginsberg,,1.0
6978,/m/05b4ync,/m/0brb_m,Scipio Slataper,,,,,
6979,/m/014c1n,/m/053158,Mircea Eliade,1.0,1.0,,,
6980,/m/05bwtm,/m/0vz3,Francesco Severi,,,,,
6981,/m/0j457m2,/m/0z7_,,,,Alban Berg,,
6982,/m/03kmg6,/m/04vkq8,Gabriela Zapolska,,,Jan August Kisielewski,,1.0
6983,/m/02w1wyg,/m/0tyq,,,,,,
6984,/m/0bchk9,/m/0zhb,,,,Alberto Giacometti,,
6985,/m/018rff,/m/04n46q3,,,,,,
6986,/m/014dq7,/m/0kc6,Truman Capote,,1.0,Andy Warhol,,
6987,/m/0kt9xh,/m/0509t0,Victor Ernest Shelford,,,,,
6988,/m/04lh0xn,/m/0rw8,,,,,,
6989,/m/03gqg_7,/m/03c87w5,,,,,,
6990,/m/05lrwd,/m/0509t0,Frank Rattray Lillie,,,,,
6991,/m/09s_4h,/m/06_syn,,,,,,
6992,/m/0jwz137,/m/0bbwk5c,,,,,,
6993,/m/05c32kr,/m/07s6sv,,,,,,
6994,/m/07sbkfb,/m/0n6y,,,,,,
6995,/m/06hwd,/m/05vwxf7,Rudolf Steiner,1.0,,Albert Schweitzer,1.0,
6996,/m/08433,/m/0lrh,William S. Burroughs,,1.0,Allen Ginsberg,,1.0
6997,/m/01ny93,/m/0m93,Abū Rayḥān al-Bīrūnī,1.0,,Avicenna,1.0,
6998,/m/04jmyp,/m/05w86g,,,,Robert Townsend,,1.0
6999,/m/01vdrw,/m/02z8ht9,Joyce Carol Oates,,1.0,Shannon Bramer,,1.0
7000,/m/01vl17,/m/013km,,,,Akira Toriyama,,1.0
7001,/m/028n9m,/m/0kc6,Yayoi Kusama,,1.0,Andy Warhol,,
7002,/m/0196x7,/m/0124t,Maya Deren,,1.0,Anaïs Nin,,1.0
7003,/m/05xdhf,/m/0m93,Abu Zayd al-Balkhi,,,Avicenna,1.0,
7004,/m/0g17rh,/m/0jrg,,,,Alexander the Great,,
7005,/m/0c39bv1,/m/05w549b,,,,,,
7006,/m/071kj3,/m/04t4v8,Urmuz,,1.0,George Călinescu,,1.0
7007,/m/04_0yx9,/m/0k70,,,,,,
7008,/m/05vq7cl,/m/0lby,,,,August Derleth,,1.0
7009,/m/01hb49,/m/011qh,Martin Buber,1.0,,Abraham Joshua Heschel,1.0,
7010,/m/04hbsm,/m/0j44jty,,,,,,
7011,/m/03yfwn,/m/0w2w,Gilbert Ryle,1.0,,A.J. Ayer,1.0,
7012,/m/044g1n,/m/0q60,Johannes Scotus Eriugena,1.0,,Alain de Lille,1.0,1.0
7013,/m/044g1n,/m/0ryy,Johannes Scotus Eriugena,1.0,,Amalric of Bena,1.0,
7014,/m/01lfpy,/m/03cjtjh,Aristippus,1.0,,Theodorus the Atheist,1.0,1.0
7015,/m/0dlmqzw,/m/02w60lh,,,,Amikam Aharoni,,
7016,/m/050h30,/m/02qtc9c,Shaikh Ayaz,,,,,
7017,/m/0b17yn,/m/053g9q,Jovan Sterija Popović,,1.0,Kosta Trifković,,1.0
7018,/m/036b2v,/m/04_68r,Morris Raphael Cohen,1.0,,Sidney Hook,1.0,1.0
7019,/m/09gmp4k,/m/04z4d4,,,,William Merritt Chase,,
7020,/m/08r5qp,/m/0d9rvh,Kenny Scharf,,,Dearraindrop,,
7021,/m/038fbr,/m/0lrh,Mark Van Doren,,1.0,Allen Ginsberg,,1.0
7022,/m/06482f,/m/043qqx8,,,,,,
7023,/m/02471,/m/0n6y,,,,,,
7024,/m/01t6b,/m/0q2c,,,,,,
7025,/m/02p6w,/m/0n6y,,,,,,
7026,/m/066c6,/m/0skf,Proclus,1.0,,Ammonius Hermiae,1.0,
7027,/m/06rm6,/m/0q2c,,,,,,
7028,/m/07dl6,/m/0mm8,Thales,1.0,,Anaximander,1.0,
7029,/m/07dl6,/m/0sst,Thales,1.0,,Anaximenes of Miletus,1.0,
7030,/m/05wvm8h,/m/0w2w,C. D. Broad,1.0,,A.J. Ayer,1.0,
7031,/m/01g5sc,/m/0nt9,,,,,,
7032,/m/05xvk5r,/m/0kc6,,,,Andy Warhol,,
7033,/m/03cpm1_,/m/07s6sv,,,,,,
7034,/m/0b00dt,/m/0wzs10j,Jovan Rajić,,1.0,,,
7035,/m/0jgqg,/m/0n6y,,,,,,
7036,/m/0gc57,/m/0hcr,Eadweard Muybridge,,,,,
7037,/m/0mb5x,/m/0vtn,Harold Pinter,,1.0,Alan Ayckbourn,,1.0
7038,/m/0g_ks,/m/0h70,Jābir ibn Hayyān,1.0,,,,
7039,/m/0jbgy,/m/0124t,Otto Rank,,,Anaïs Nin,,1.0
7040,/m/0dfr9,/m/0lrh,William Carlos Williams,,1.0,Allen Ginsberg,,1.0
7041,/m/08br4g,/m/0h66m6p,Arthur Yap,,1.0,,,
7042,/m/03d37gt,/m/0c45t9,,,,,,
7043,/m/03c1_l4,/m/013jv,John Newsom-Davis,,,,,
7044,/m/02t88h,/m/04crgvy,Jacques Maritain,1.0,1.0,,,
7045,/m/06zms1,/m/0h979hv,,,,,,
7046,/m/04ddpm,/m/07s6sv,,,,,,
7047,/m/04f7mv,/m/05vwxf7,Wilhelm Windelband,1.0,,Albert Schweitzer,1.0,
7048,/m/0344fz,/m/02623,David Gregory,,,Colin Maclaurin,,
7049,/m/04r499,/m/04d_3,Alexander Ostrovsky,,1.0,Constantin Stanislavski,,
7050,/m/02c3_1,/m/01xjm,Evelyn Underhill,,1.0,Charles Williams,,
7051,/m/019c9c,/m/01h73,Mikhail Lermontov,,1.0,Boris Pasternak,,1.0
7052,/m/0113sg,/m/04d_3,Nikolai Gogol,,1.0,Constantin Stanislavski,,
7053,/m/06l0f,/m/01h73,Rainer Maria Rilke,,1.0,Boris Pasternak,,1.0
7054,/m/03gph9,/m/02bty,Robert Benchley,,1.0,Dave Barry,,1.0
7055,/m/074ck,/m/01vvy,Stéphane Mallarmé,,,Claude Debussy,,
7056,/m/074ck,/m/01xnj,Stéphane Mallarmé,,,Claude Monet,,
7057,/m/03ff_9,/m/019wx,,,,,,
7058,/m/070r6s,/m/018fq,Chad Oliver,,1.0,Bruce Sterling,,1.0
7059,/m/01grf1,/m/0222b,,,,,,
7060,/m/01nv8t,/m/01k1h,Jack Paar,,,Bob Costas,,1.0
7061,/m/07l12n,/m/0241m,Kurt Goldstein,,,Carl Rogers,,
7062,/m/06ypf2,/m/01b5k,,,,,,
7063,/m/0g53fq1,/m/026nh,,,,,,
7064,/m/0gd_s,/m/018fq,Samuel R. Delany,,1.0,Bruce Sterling,,1.0
7065,/m/0gdxqx,/m/019p2,,,,,,
7066,/m/0gdxqx,/m/01t6b,,,,,,
7067,/m/0173wy,/m/01qhq,John Dickson Carr,,1.0,Colin Dexter,,1.0
7068,/m/05pjwt,/m/01q3f,,,,Caspar David Friedrich,,
7069,/m/03ldq1,/m/01sr0,,,,,,
7070,/m/03m6hd,/m/01xln,Leopold Staff,,1.0,Czesław Miłosz,,1.0
7071,/m/03ldnp,/m/01sr0,,,,,,
7072,/m/03g0tz,/m/01lwd,,,,Carl Linnaeus,,
7073,/m/04zwp_z,/m/01zpg,,,,,,
7074,/m/0cgvf,/m/018fq,Alfred Bester,,1.0,Bruce Sterling,,1.0
7075,/m/02_94,/m/019p2,,,,,,
7076,/m/02_94,/m/01t6b,,,,,,
7077,/m/03hpr,/m/02g75,Harlan Ellison,,1.0,Dan Simmons,,1.0
7078,/m/04kyw,/m/02471,,,,,,
7079,/m/0b78hw,/m/02fc2,Noam Chomsky,1.0,1.0,Daniel Dennett,1.0,1.0
7080,/m/0683n,/m/01l7y,Paul Auster,,1.0,Bill Bryson,,1.0
7081,/m/06hmd,/m/025bn,Robert E. Howard,,1.0,C. L. Moore,,1.0
7082,/m/06zrb,/m/01tlw,,,,,,
7083,/m/03f47xl,/m/026fd,Vladimir Vladimirovich Nabokov,,1.0,David Cronenberg,,
7084,/m/085b_,/m/02fc2,Willard Van Orman Quine,1.0,,Daniel Dennett,1.0,1.0
7085,/m/08433,/m/02465,William S. Burroughs,,1.0,Clive Barker,,
7086,/m/08433,/m/01vsy7t,William S. Burroughs,,1.0,David Bowie,,
7087,/m/08433,/m/026fd,William S. Burroughs,,1.0,David Cronenberg,,
7088,/m/0hgp5dz,/m/04d_3,,,,Constantin Stanislavski,,
7089,/m/01bc0q,/m/019rx,Walt Kelly,,,Bill Watterson,,
7090,/m/018klb,/m/01xln,Simone Weil,1.0,1.0,Czesław Miłosz,,1.0
7091,/m/046bnx,/m/020x7,Ibn Tufail,1.0,1.0,Cotton Mather,,1.0
7092,/m/03yfwn,/m/02fc2,Gilbert Ryle,1.0,,Daniel Dennett,1.0,1.0
7093,/m/059ny4,/m/04d_3,André Antoine,,,Constantin Stanislavski,,
7094,/m/049l8q,/m/01sr0,,,,,,
7095,/m/07l2z9,/m/01lwd,Domenico Cirillo,,,Carl Linnaeus,,
7096,/m/01jfqj,/m/01sr0,,,,,,
7097,/m/0bvh22,/m/01zpg,,,,,,
7098,/m/0ph77,/m/01gcq,Olaf Stapledon,1.0,1.0,Brian Aldiss,,1.0
7099,/m/03slz2,/m/02465,Robert Aickman,,1.0,Clive Barker,,
7100,/m/019wx,/m/01fk4,,,,,,
7101,/m/019wx,/m/01t6b,,,,,,
7102,/m/01fk4,/m/01t6b,,,,,,
7103,/m/041xl,/m/018fq,J. G. Ballard,,1.0,Bruce Sterling,,1.0
7104,/m/041xl,/m/026fd,J. G. Ballard,,1.0,David Cronenberg,,
7105,/m/055mc,/m/024v8,,,,,,
7106,/m/05xjv,/m/01fk4,,,,,,
7107,/m/06dl_,/m/040cv,Raymond Chandler,,1.0,Coen brothers,,
7108,/m/0l6nk,/m/01zpg,,,,,,
7109,/m/04_d1b,/m/01xln,Lev Shestov,1.0,,Czesław Miłosz,,1.0
7110,/m/0kzxl,/m/01xnj,Charles-François Daubigny,,,Claude Monet,,
7111,/m/0g_ks,/m/01lj9,Jābir ibn Hayyān,1.0,,,,
7112,/m/0g5ff,/m/02g75,Jack Vance,,1.0,Dan Simmons,,1.0
7113,/m/0jbgy,/m/0241m,Otto Rank,,,Carl Rogers,,
7114,/m/0j_qm,/m/02fc2,Hilary Putnam,1.0,,Daniel Dennett,1.0,1.0
7115,/m/036_y,/m/03zxv,Guy de Maupassant,,1.0,Isaac Bashevis Singer,,1.0
7116,/m/0247v0,/m/045nn,Irving Fisher,,,James Tobin,,
7117,/m/0456j,/m/03rx9,John W. Campbell,,1.0,Isaac Asimov,,1.0
7118,/m/04g0m,/m/03zxv,Knut Hamsun,,1.0,Isaac Bashevis Singer,,1.0
7119,/m/0c2cl,/m/02lzx,Michel de Montaigne,1.0,1.0,Eric Hoffer,1.0,1.0
7120,/m/07c0bk,/m/029_3,David Brenner,,,David Letterman,,
7121,/m/0bm/0n,/m/02f70,,,,,,
7122,/m/01nv8t,/m/029_3,Jack Paar,,,David Letterman,,
7123,/m/02m_jv,/m/0521z,,,,,,
7124,/m/019z7q,/m/04q92,Norman Mailer,,1.0,Lester Bangs,,1.0
7125,/m/0gdxqx,/m/04zs6,,,,,,
7126,/m/0gdxqx,/m/05xjv,,,,,,
7127,/m/03q2d_,/m/0453t,Leo Frobenius,,1.0,Joseph Campbell,,1.0
7128,/m/01ny1z,/m/04510,Thomas Hart Benton,,,Jackson Pollock,,
7129,/m/014shr,/m/043tg,Melanie Klein,,,Jacques Lacan,1.0,
7130,/m/04mdm5,/m/045nn,,,,James Tobin,,
7131,/m/0bchk9,/m/04510,,,,Jackson Pollock,,
7132,/m/02zk8,/m/043tg,Ferdinand de Saussure,,,Jacques Lacan,1.0,
7133,/m/02zk8,/m/04lb6,Ferdinand de Saussure,,,,,
7134,/m/01c30r,/m/027zz,Stan Brakhage,,,David Fincher,,
7135,/m/0ll3wgt,/m/04510,,,,Jackson Pollock,,
7136,/m/02gcyb,/m/04510,Mark Tobey,,,Jackson Pollock,,
7137,/m/03x8qv,/m/04zs6,,,,,,
